#  X   Y
1.42841   0.037575
1.43841   0.0751339
1.44841   0.112877
1.45841   0.150789
1.46841   0.188855
1.47841   0.22706
1.48841   0.265389
1.49841   0.303826
1.50841   0.342356
1.51841   0.380964
1.52841   0.419634
1.53841   0.458351
1.54841   0.497099
1.55841   0.535863
1.56841   0.574626
1.57841   0.613374
1.58841   0.652091
1.59841   0.690761
1.60841   0.729368
1.61841   0.767897
1.62841   0.806332
1.63841   0.844657
1.64841   0.882857
1.65841   0.920917
1.66841   0.95882
1.67841   0.996551
1.68841   1.0341
1.69841   1.07144
1.70841   1.10856
1.71841   1.14545
1.72841   1.18209
1.73841   1.21847
1.74841   1.25457
1.75841   1.29038
1.76841   1.32587
1.77841   1.36105
1.78841   1.39588
1.79841   1.43037
1.80841   1.46448
1.81841   1.49822
1.82841   1.53156
1.83841   1.56449
1.84841   1.597
1.85841   1.62907
1.86841   1.66069
1.87841   1.69185
1.88841   1.72252
1.89841   1.75271
1.90841   1.7824
1.91841   1.81157
1.92841   1.84021
1.93841   1.86831
1.94841   1.89586
1.95841   1.92284
1.96841   1.94925
1.97841   1.97506
1.98841   2.00028
1.99841   2.02489
2.00841   2.04888
2.01841   2.07223
2.02841   2.09494
2.03841   2.117
2.04841   2.13839
2.05841   2.15912
2.06841   2.17916
2.07841   2.19851
2.08841   2.21716
2.09841   2.2351
2.10841   2.25233
2.11841   2.26883
2.12841   2.2846
2.13841   2.29962
2.14841   2.3139
2.15841   2.32743
2.16841   2.34019
2.17841   2.35218
2.18841   2.3634
2.19841   2.37384
2.20841   2.3835
2.21841   2.39236
2.22841   2.40043
2.23841   2.4077
2.24841   2.41416
2.25841   2.41981
2.26841   2.42465
2.27841   2.42867
2.28841   2.43188
2.29841   2.43426
2.30841   2.43582
2.31841   2.43655
2.32841   2.43645
2.33841   2.43552
2.34841   2.43376
2.35841   2.43117
2.36841   2.42774
2.37841   2.42348
2.38841   2.41839
2.39841   2.41246
2.40841   2.40571
2.41841   2.39812
2.42841   2.3897
2.43841   2.38045
2.44841   2.37037
2.45841   2.35947
2.46841   2.34775
2.47841   2.33521
2.48841   2.32185
2.49841   2.30768
2.50841   2.29271
2.51841   2.27693
2.52841   2.26034
2.53841   2.24297
2.54841   2.2248
2.55841   2.20585
2.56841   2.18612
2.57841   2.16562
2.58841   2.14435
2.59841   2.12232
2.60841   2.09954
2.61841   2.07601
2.62841   2.05174
2.63841   2.02674
2.64841   2.00102
2.65841   1.97458
2.66841   1.94744
2.67841   1.9196
2.68841   1.89107
2.69841   1.86187
2.70841   1.83199
2.71841   1.80146
2.72841   1.77027
2.73841   1.73845
2.74841   1.706
2.75841   1.67293
2.76841   1.63925
2.77841   1.60499
2.78841   1.57013
2.79841   1.53471
2.80841   1.49873
2.81841   1.4622
2.82841   1.42513
2.83841   1.38755
2.84841   1.34945
2.85841   1.31086
2.86841   1.27179
2.87841   1.23225
2.88841   1.19225
2.89841   1.15181
2.90841   1.11095
2.91841   1.06967
2.92841   1.02799
2.93841   0.985928
2.94841   0.943495
2.95841   0.900708
2.96841   0.85758
2.97841   0.814127
2.98841   0.770364
2.99841   0.726306
3.00841   0.681969
3.01841   0.637369
3.02841   0.592521
3.03841   0.54744
3.04841   0.502143
3.05841   0.456645
3.06841   0.410963
3.07841   0.365113
3.08841   0.31911
3.09841   0.272971
3.10841   0.226712
3.11841   0.180349
3.12841   0.133899
3.13841   0.0873787
